Fecha,Ciclo Combinado
2022-09-13,22064.15
2022-09-13,21657.4248
2022-09-13,21505.1606
2022-09-13,21528.1472
2022-09-13,21733.2361
2022-09-13,21977.8367
2022-09-13,23001.0143
2022-09-13,22908.8665
2022-09-13,22071.7442
2022-09-13,22045.4773
2022-09-13,21922.4172
2022-09-13,22345.7861
2022-09-13,23043.7802
2022-09-13,24625.099
2022-09-13,25180.862
2022-09-13,25783.0868
2022-09-13,25708.6376
2022-09-13,24160.0551
2022-09-13,25119.3156
2022-09-13,26890.5318
2022-09-13,26948.5736
2022-09-13,26376.2237
2022-09-13,24760.2727
2022-09-14,23858.7645
2022-09-14,23290.3679
2022-09-14,22560.6396
2022-09-14,22345.5977
2022-09-14,22490.8678
2022-09-14,22998.661
2022-09-14,23536.8414
2022-09-14,22732.7405
2022-09-14,21781.7467
2022-09-14,20120.0291
2022-09-14,19284.9967
2022-09-14,19948.7677
2022-09-14,20435.9921
2022-09-14,20905.3656
2022-09-14,21404.9175
2022-09-14,22249.1558
2022-09-14,22790.6349
2022-09-14,22892.0502
2022-09-14,23253.051
2022-09-14,25491.6087
2022-09-14,26605.5972
2022-09-14,26166.3842
2022-09-14,25230.217
2022-09-14,24474.9425
2022-09-15,23681.4014
2022-09-15,23417.9555
2022-09-15,23247.2785
2022-09-15,23475.3742
2022-09-15,24401.3782
2022-09-15,24748.7498
2022-09-15,25486.947
2022-09-15,25213.2332
2022-09-15,23909.2398
2022-09-15,23019.5544
2022-09-15,22442.4321
2022-09-15,22899.9121
2022-09-15,22911.0177
2022-09-15,23067.9003
2022-09-15,23240.0732
2022-09-15,23553.0996
2022-09-15,23722.013
2022-09-15,23917.0299
2022-09-15,24115.6233
2022-09-15,24365.5147
2022-09-15,24331.5119
2022-09-15,23290.7522
2022-09-15,22186.2129
2022-09-15,20851.2056
2022-09-16,19940.4772
2022-09-16,19136.2506
2022-09-16,19001.6275
2022-09-16,18732.4595
2022-09-16,18739.7161
2022-09-16,18715.7072
2022-09-16,18817.5245
2022-09-16,18407.7492
2022-09-16,17830.9987
2022-09-16,17639.7939
2022-09-16,17475.5379
2022-09-16,18092.6448
2022-09-16,18960.3693
2022-09-16,19482.6678
2022-09-16,19817.9621
2022-09-16,20581.9597
2022-09-16,21171.184
2022-09-16,21090.7965
2022-09-16,21253.5341
2022-09-16,22454.4822
2022-09-16,23027.5204
2022-09-16,22690.9212
2022-09-16,22076.3395
2022-09-16,21130.8627
2022-09-17,20820.9081
2022-09-17,20738.5733
2022-09-17,20752.8977
2022-09-17,20373.3154
2022-09-17,20109.1235
2022-09-17,19595.1503
2022-09-17,19814.0625
2022-09-17,19724.657
2022-09-17,19456.5171
2022-09-17,18707.0172
2022-09-17,18344.3567
2022-09-17,18692.4318
2022-09-17,18944.6453
2022-09-17,19068.7287
2022-09-17,19455.0646
2022-09-17,20023.5425
2022-09-17,20647.6345
2022-09-17,21103.4109
2022-09-17,21635.4963
2022-09-17,23281.1798
2022-09-17,24230.1456
2022-09-17,23958.3544
2022-09-17,23833.2844
2022-09-17,23696.4453
2022-09-18,23528.3527
2022-09-18,23434.4291
2022-09-18,22600.4043
2022-09-18,22340.1678
2022-09-18,22017.4631
2022-09-18,21910.8419
2022-09-18,21012.7567
2022-09-18,20537.0544
2022-09-18,19902.1266
2022-09-18,18661.241
2022-09-18,18494.5075
2022-09-18,18560.5377
2022-09-18,18483.2643
2022-09-18,18282.67
2022-09-18,18553.2615
2022-09-18,19118.0767
2022-09-18,19628.9994
2022-09-18,20616.4255
2022-09-18,21616.4776
2022-09-18,22718.6216
2022-09-18,23042.2065
2022-09-18,22938.9093
2022-09-18,22760.8926
2022-09-18,22569.4056
2022-09-19,22037.6027
2022-09-19,22115.1304
2022-09-19,21917.3427
2022-09-19,21759.5608
2022-09-19,21436.0933
2022-09-19,21715.6517
2022-09-19,22560.7769
2022-09-19,23118.388
2022-09-19,23562.213
2022-09-19,23372.9791
2022-09-19,23247.4628
2022-09-19,23392.6444
2022-09-19,23532.0424
2022-09-19,23364.6013
2022-09-19,23441.4845
2022-09-19,23955.1637
2022-09-19,24242.4806
2022-09-19,23793.465
2022-09-19,23807.9333
2022-09-19,24346.5612
2022-09-19,24992.3143
2022-09-19,25009.8677
2022-09-19,24725.8596
2022-09-19,24169.5605
2022-09-20,23356.1508
2022-09-20,23368.8505
2022-09-20,23055.8138
2022-09-20,22672.4103
2022-09-20,22069.2104
2022-09-20,22023.0555
2022-09-20,22264.1972
2022-09-20,22678.6393
2022-09-20,22068.2774
2022-09-20,21329.0446
2022-09-20,20596.9694
2022-09-20,20390.5102
2022-09-20,20669.439
2022-09-20,21072.4986
2022-09-20,21871.7582
2022-09-20,22532.2185
2022-09-20,22868.8749
2022-09-20,23187.2801
2022-09-20,23041.4284
2022-09-20,23807.9534
2022-09-20,24559.0153
2022-09-20,24336.5034
2022-09-20,24412.914
2022-09-20,24257.1304
2022-09-21,24274.2688
2022-09-21,23273.1842
2022-09-21,22772.2784
2022-09-21,22137.0198
2022-09-21,21880.7485
2022-09-21,22196.2052
2022-09-21,22563.5504
2022-09-21,22674.0446
2022-09-21,22000.0741
2022-09-21,20329.6333
2022-09-21,20353.2332
2022-09-21,20193.569
2022-09-21,20229.2354
2022-09-21,20741.0853
2022-09-21,21556.5606
2022-09-21,21484.7932
2022-09-21,21752.2136
2022-09-21,21950.5497
2022-09-21,22514.5736
2022-09-21,23896.7583
2022-09-21,24804.571
2022-09-21,24464.3406
2022-09-21,23858.0619
2022-09-21,23447.5098
2022-09-22,23547.2456
2022-09-22,23528.0333
2022-09-22,23470.7269
2022-09-22,23423.4039
2022-09-22,23233.1165
2022-09-22,23463.9938
2022-09-22,23504.7981
2022-09-22,23616.7633
2022-09-22,22889.5888
2022-09-22,21879.9793
2022-09-22,20620.5861
2022-09-22,20119.5011
2022-09-22,20572.6232
2022-09-22,20529.987
2022-09-22,21554.3579
2022-09-22,22339.4111
2022-09-22,22526.8439
2022-09-22,22864.0701
2022-09-22,23156.5449
2022-09-22,24475.1454
2022-09-22,25339.3929
2022-09-22,25104.2891
2022-09-22,25035.8972
2022-09-22,24887.7805
2022-09-23,24849.0497
2022-09-23,23508.6047
2022-09-23,22539.4491
2022-09-23,22172.5277
2022-09-23,22287.9313
2022-09-23,22569.6627
2022-09-23,23176.2187
2022-09-23,23778.9564
2022-09-23,23101.8531
2022-09-23,21854.8779
2022-09-23,21525.1257
2022-09-23,21322.584
2022-09-23,21499.3345
2022-09-23,21474.2617
2022-09-23,22048.0635
2022-09-23,22713.5282
2022-09-23,23328.6137
2022-09-23,23433.5041
2022-09-23,23829.8836
2022-09-23,24609.9186
2022-09-23,25495.895
2022-09-23,25024.6291
2022-09-23,24751.5853
2022-09-23,24465.4521
2022-09-24,24393.171
2022-09-24,24038.1838
2022-09-24,23357.3225
2022-09-24,23466.3758
2022-09-24,23412.1282
2022-09-24,23113.4611
2022-09-24,23081.4418
2022-09-24,23466.0221
2022-09-24,22339.3171
2022-09-24,20686.4057
2022-09-24,20282.4343
2022-09-24,20539.0783
2022-09-24,20769.9885
2022-09-24,21393.2356
2022-09-24,21546.3899
2022-09-24,22075.3742
2022-09-24,22338.628
2022-09-24,22493.2943
2022-09-24,23264.9869
2022-09-24,24252.3871
2022-09-24,24673.537
2022-09-24,24802.1666
2022-09-24,24912.4447
2022-09-24,24721.1234
2022-09-25,24431.2545
2022-09-25,23277.095
2022-09-25,22590.8119
2022-09-25,22179.26
2022-09-25,21419.7481
2022-09-25,20620.3601
2022-09-25,20134.1744
2022-09-25,20121.8837
2022-09-25,19542.6283
2022-09-25,18034.1025
2022-09-25,17885.3669
2022-09-25,18215.0699
2022-09-25,19225.046
2022-09-25,19771.5972
2022-09-25,19804.8711
2022-09-25,20423.2139
2022-09-25,21836.1543
2022-09-25,22172.6674
2022-09-25,23064.3845
2022-09-25,24425.8245
2022-09-25,25023.8555
2022-09-25,25009.7255
2022-09-25,23969.2016
2022-09-25,23421.9215
2022-09-26,23310.0194
2022-09-26,22322.6126
2022-09-26,22007.9713
2022-09-26,21666.5275
2022-09-26,21621.5476
2022-09-26,21568.3629
2022-09-26,22088.7203
2022-09-26,22552.2261
2022-09-26,22638.2019
2022-09-26,22009.6119
2022-09-26,22148.0376
2022-09-26,22039.5555
2022-09-26,22556.9108
2022-09-26,22944.4058
2022-09-26,23374.1183
2022-09-26,24145.7081
2022-09-26,24611.1469
2022-09-26,24630.9939
2022-09-26,24975.6145
2022-09-26,25220.2593
2022-09-26,25545.0573
2022-09-26,25211.4186
2022-09-26,24695.11
2022-09-26,24063.8125
2022-09-27,23589.0172
2022-09-27,22451.2194
2022-09-27,21969.9006
2022-09-27,21954.768
2022-09-27,22155.7283
2022-09-27,22050.2319
2022-09-27,21855.826
2022-09-27,22695.6515
2022-09-27,22921.1026
2022-09-27,22196.1153
2022-09-27,22202.4661
2022-09-27,22789.8133
2022-09-27,23025.4621
2022-09-27,23107.7533
2022-09-27,23839.6901
2022-09-27,24222.4025
2022-09-27,24594.1221
2022-09-27,24748.1584
2022-09-27,24647.3554
2022-09-27,25186.3957
2022-09-27,25468.8874
2022-09-27,24869.9046
2022-09-27,23867.0603
2022-09-27,23024.2227
2022-09-28,22642.8127
2022-09-28,21712.4397
2022-09-28,21536.4294
2022-09-28,21282.6662
2022-09-28,21401.2158
2022-09-28,21140.7703
2022-09-28,20791.5653
2022-09-28,20941.5368
2022-09-28,21220.8724
2022-09-28,21054.725
2022-09-28,21532.9792
2022-09-28,21681.2141
2022-09-28,21841.4853
2022-09-28,22421.0098
2022-09-28,22756.8237
2022-09-28,22543.2883
2022-09-28,22655.4237
2022-09-28,22571.7246
2022-09-28,23965.8477
2022-09-28,25219.6133
2022-09-28,25766.4962
2022-09-28,24801.663
2022-09-28,23428.7056
2022-09-28,22601.2178
2022-09-29,22048.3682
2022-09-29,21357.5088
2022-09-29,20928.1489
2022-09-29,20054.2845
2022-09-29,20129.8767
2022-09-29,20837.0468
2022-09-29,21841.3321
2022-09-29,22552.4206
2022-09-29,21976.3587
2022-09-29,21254.5916
2022-09-29,20858.86
2022-09-29,21381.3659
2022-09-29,21627.7728
2022-09-29,21713.8934
2022-09-29,21968.0533
2022-09-29,22865.3583
2022-09-29,24064.8506
2022-09-29,24500.6742
2022-09-29,24905.9885
2022-09-29,25313.1169
2022-09-29,25377.6968
2022-09-29,24491.0006
2022-09-29,24130.7294
2022-09-29,23778.0794
2022-09-30,23284.4936
2022-09-30,21813.5282
2022-09-30,20953.69
2022-09-30,20793.3225
2022-09-30,21054.1905
2022-09-30,20872.5693
2022-09-30,21583.1011
2022-09-30,21913.7595
2022-09-30,21757.8417
2022-09-30,21123.0827
2022-09-30,20735.5713
2022-09-30,20799.2511
2022-09-30,20880.2293
2022-09-30,20646.8208
2022-09-30,21123.8948
2022-09-30,21697.4669
2022-09-30,22585.9108
2022-09-30,23776.702
2022-09-30,24437.0695
2022-09-30,25237.885
2022-09-30,25570.6694
2022-09-30,24833.6386
2022-09-30,23975.2889
2022-09-30,23322.0028
2022-10-01,22628.8443
2022-10-01,22024.0689
2022-10-01,21348.6234
2022-10-01,20924.2385
2022-10-01,21236.8053
2022-10-01,21326.6
2022-10-01,21060.8192
2022-10-01,20695.2128
2022-10-01,20124.2117
2022-10-01,20129.9924
2022-10-01,20189.9582
2022-10-01,20331.3426
2022-10-01,20676.4759
2022-10-01,20819.3401
2022-10-01,20826.5943
2022-10-01,21155.725
2022-10-01,21474.7165
2022-10-01,21775.5565
2022-10-01,21921.4957
2022-10-01,22340.9245
2022-10-01,22832.9103
2022-10-01,22778.5605
2022-10-01,22685.8784
2022-10-01,21645.1981
2022-10-02,20384.1373
2022-10-02,19188.9029
2022-10-02,18859.6733
2022-10-02,18759.7982
2022-10-02,19306.0375
2022-10-02,19715.3473
2022-10-02,19699.9634
2022-10-02,18933.961
2022-10-02,18119.492
2022-10-02,17214.5704
2022-10-02,17008.4093
2022-10-02,16854.7584
2022-10-02,16742.1874
2022-10-02,17117.6214
2022-10-02,17107.3725
2022-10-02,17006.4422
2022-10-02,16995.1069
2022-10-02,17557.6894
2022-10-02,19349.1031
2022-10-02,21188.6876
2022-10-02,21747.2406
2022-10-02,22047.7393
2022-10-02,22591.6338
2022-10-02,22711.5347
2022-10-03,21702.1516
2022-10-03,20810.332
2022-10-03,20508.1969
2022-10-03,19966.0198
2022-10-03,20136.9725
2022-10-03,20819.6409
2022-10-03,22232.9235
2022-10-03,22791.0356
2022-10-03,22905.966
2022-10-03,22943.9157
2022-10-03,22702.6489
2022-10-03,22290.5726
2022-10-03,22141.2479
2022-10-03,21978.5576
2022-10-03,22169.2496
2022-10-03,22906.8984
2022-10-03,23385.7032
2022-10-03,23432.7276
2022-10-03,22990.2136
2022-10-03,23749.3953
2022-10-03,24208.5604
2022-10-03,24585.0156
2022-10-03,24642.4224
2022-10-03,24478.2106
2022-10-04,23878.0805
2022-10-04,22831.5758
2022-10-04,22293.6284
2022-10-04,22013.8969
2022-10-04,22063.3232
2022-10-04,22673.7384
2022-10-04,23790.0636
2022-10-04,23874.4354
2022-10-04,23685.096
2022-10-04,22925.0201
2022-10-04,22247.7232
2022-10-04,22338.1283
2022-10-04,22908.1488
2022-10-04,22799.1499
2022-10-04,23254.5345
2022-10-04,23613.2551
2022-10-04,23904.6394
2022-10-04,24057.2153
2022-10-04,24237.1231
2022-10-04,24313.957
2022-10-04,24574.352
2022-10-04,24351.2904
2022-10-04,24410.6434
2022-10-04,24011.2125
2022-10-05,22717.4118
2022-10-05,22158.1668
2022-10-05,21891.8456
2022-10-05,21593.8434
2022-10-05,21329.1614
2022-10-05,21534.0871
2022-10-05,22796.0301
2022-10-05,23685.511
2022-10-05,23653.0838
2022-10-05,22882.0347
2022-10-05,22049.5569
2022-10-05,21845.7406
2022-10-05,21930.5066
2022-10-05,22004.7129
2022-10-05,22217.6324
2022-10-05,22327.4275
2022-10-05,22578.4273
2022-10-05,23052.3819
2022-10-05,23483.2938
2022-10-05,24043.2595
2022-10-05,24160.2833
2022-10-05,24292.8957
2022-10-05,24507.9301
2022-10-05,24144.9844
2022-10-06,22885.1984
2022-10-06,21961.8449
2022-10-06,21164.6983
2022-10-06,20812.1108
2022-10-06,20425.2574
2022-10-06,20623.8353
2022-10-06,21429.6759
2022-10-06,22217.5293
2022-10-06,22550.6817
2022-10-06,22221.4662
2022-10-06,22228.3675
2022-10-06,22582.6829
2022-10-06,22499.26
2022-10-06,22272.2001
2022-10-06,22400.4571
2022-10-06,22434.2692
2022-10-06,22388.9423
2022-10-06,21941.0672
2022-10-06,21817.3275
2022-10-06,22878.7635
2022-10-06,23833.6883
2022-10-06,23512.0615
2022-10-06,22708.0585
2022-10-06,22241.4
2022-10-07,21679.3749
2022-10-07,20258.9752
2022-10-07,20071.0935
2022-10-07,19908.2828
2022-10-07,19868.914
2022-10-07,20169.0343
2022-10-07,20969.7145
2022-10-07,21553.5881
2022-10-07,21941.5236
2022-10-07,21216.4181
2022-10-07,20591.8734
2022-10-07,20168.3544
2022-10-07,20034.1867
2022-10-07,19915.8672
2022-10-07,19788.167
2022-10-07,19563.4086
2022-10-07,19523.5104
2022-10-07,19995.9652
2022-10-07,20795.4513
2022-10-07,21987.9306
2022-10-07,22469.1266
2022-10-07,22288.6182
2022-10-07,21607.6153
2022-10-07,20986.9439
2022-10-08,20922.7651
2022-10-08,20203.4225
2022-10-08,19854.9248
2022-10-08,19698.6972
2022-10-08,19925.2689
2022-10-08,19795.7157
2022-10-08,19842.9751
2022-10-08,19817.8456
2022-10-08,19729.3622
2022-10-08,19985.4667
2022-10-08,19833.3457
2022-10-08,19638.8389
2022-10-08,19388.7991
2022-10-08,19583.4408
2022-10-08,19337.103
2022-10-08,19405.8217
2022-10-08,18823.5275
2022-10-08,18840.5647
2022-10-08,20236.2369
2022-10-08,21353.3416
2022-10-08,22020.6873
2022-10-08,21797.3377
2022-10-08,21310.8015
2022-10-08,20625.5297
2022-10-09,19895.3962
2022-10-09,19235.9837
2022-10-09,18158.5881
2022-10-09,17078.3947
2022-10-09,17090.29
2022-10-09,17115.1558
2022-10-09,17277.5162
2022-10-09,16865.7111
2022-10-09,16558.277
2022-10-09,16457.5955
2022-10-09,16195.7011
2022-10-09,16019.2034
2022-10-09,15870.3034
2022-10-09,15887.2136
2022-10-09,15914.8848
2022-10-09,16057.5416
2022-10-09,16337.2518
2022-10-09,16931.4188
2022-10-09,18481.672
2022-10-09,20796.067
2022-10-09,21973.6428
2022-10-09,22494.1526
2022-10-09,22146.3074
2022-10-09,21614.6575
2022-10-10,20428.292
2022-10-10,19160.8411
2022-10-10,18768.8261
2022-10-10,18211.1307
2022-10-10,18299.6925
2022-10-10,18455.5931
2022-10-10,19500.5371
2022-10-10,20375.4412
2022-10-10,20368.2013
2022-10-10,19786.3767
2022-10-10,19743.3267
2022-10-10,20029.1696
2022-10-10,20403.1326
2022-10-10,20704.0926
2022-10-10,20929.4484
2022-10-10,21023.0852
2022-10-10,21121.3586
2022-10-10,21715.6797
2022-10-10,22532.7134
2022-10-10,23965.5136
2022-10-10,24590.7261
2022-10-10,24130.473
2022-10-10,23527.388
2022-10-10,22929.2171
2022-10-11,22864.185
2022-10-11,22498.6999
2022-10-11,22430.6596
2022-10-11,22575.0868
2022-10-11,22630.4734
2022-10-11,22924.7235
2022-10-11,23265.749
2022-10-11,23569.9764
2022-10-11,23496.9358
2022-10-11,22435.3321
2022-10-11,22295.4777
2022-10-11,22631.3392
2022-10-11,22522.9813
2022-10-11,22388.8338
2022-10-11,22546.749
2022-10-11,23158.9713
2022-10-11,23398.8536
2022-10-11,23137.5447
2022-10-11,23514.9348
2022-10-11,24629.221
2022-10-11,25416.2088
2022-10-11,24920.0383
2022-10-11,24246.6637
2022-10-11,23876.3936
2022-10-12,23702.2632
2022-10-12,23386.0035
2022-10-12,23095.2074
2022-10-12,22671.827
2022-10-12,22633.7063
2022-10-12,22886.259
2022-10-12,23181.3371
2022-10-12,23141.8481
2022-10-12,22807.9652
2022-10-12,22245.0402
2022-10-12,21581.4643
2022-10-12,21713.9566
2022-10-12,22051.5324
2022-10-12,22447.6267
2022-10-12,22927.5972
2022-10-12,23317.5471
2022-10-12,23345.4009
2022-10-12,23359.8272
2022-10-12,23852.784
2022-10-12,24495.6682
2022-10-12,25128.1237
2022-10-12,25341.5275
2022-10-12,25321.0617
2022-10-12,25005.8736
2022-10-13,24636.1366
2022-10-13,24399.1663
2022-10-13,23957.3888
2022-10-13,23721.5355
2022-10-13,23666.4902
2022-10-13,23527.8357
2022-10-13,23448.9821
2022-10-13,23433.6093
2022-10-13,23046.5128
2022-10-13,22616.2052
2022-10-13,22133.186
2022-10-13,22183.5537
2022-10-13,22494.8621
2022-10-13,22576.027
2022-10-13,22666.6349
2022-10-13,22806.4632
2022-10-13,22955.8563
2022-10-13,22911.6883
2022-10-13,23447.8528
2022-10-13,24584.7814
2022-10-13,24806.6973
2022-10-13,24807.1905
2022-10-13,24929.1729
2022-10-13,24863.7625
2022-10-14,24726.2253
2022-10-14,24359.2267
2022-10-14,23801.8428
2022-10-14,23518.5286
2022-10-14,23158.6001
2022-10-14,23273.5297
2022-10-14,23694.7612
2022-10-14,24105.7283
2022-10-14,23713.0902
2022-10-14,23172.6676
2022-10-14,22385.87
2022-10-14,22296.4372
2022-10-14,22327.9797
2022-10-14,22339.3538
2022-10-14,22806.643
2022-10-14,23161.8689
2022-10-14,24104.1518
2022-10-14,24377.4406
2022-10-14,24821.3928
2022-10-14,25053.9516
2022-10-14,24811.2199
2022-10-14,24092.7165
2022-10-14,23442.5521
2022-10-14,23418.6145
2022-10-15,23845.0708
2022-10-15,23534.5677
2022-10-15,23363.7886
2022-10-15,23385.6585
2022-10-15,23379.7751
2022-10-15,23452.4184
2022-10-15,23429.1909
2022-10-15,23303.8626
2022-10-15,22741.9109
2022-10-15,22243.6934
2022-10-15,22296.12
2022-10-15,22084.9066
2022-10-15,22256.9407
2022-10-15,22195.8245
2022-10-15,21962.2584
2022-10-15,21894.7467
2022-10-15,22057.7999
2022-10-15,22381.0084
2022-10-15,22582.1724
2022-10-15,23386.6951
2022-10-15,23631.2817
2022-10-15,23923.3119
2022-10-15,23401.2121
2022-10-15,23099.6483
2022-10-16,22175.2671
2022-10-16,21723.3023
2022-10-16,21014.1533
2022-10-16,20751.5276
2022-10-16,20592.2261
2022-10-16,20465.0339
2022-10-16,20325.1189
2022-10-16,19446.2368
2022-10-16,18921.981
2022-10-16,17914.9878
2022-10-16,17291.6571
2022-10-16,17784.1837
2022-10-16,18038.8225
2022-10-16,18194.3371
2022-10-16,18501.516
2022-10-16,18834.0611
2022-10-16,19836.0514
2022-10-16,20739.1431
2022-10-16,21620.9184
2022-10-16,23305.2926
2022-10-16,23919.3784
2022-10-16,23877.6654
2022-10-16,23958.4007
2022-10-16,23167.7487
2022-10-17,23100.8978
2022-10-17,22870.3816
2022-10-17,22984.4148
2022-10-17,22633.7037
2022-10-17,22252.0106
2022-10-17,22511.276
2022-10-17,23866.5307
2022-10-17,24855.5784
2022-10-17,24734.9327
2022-10-17,23841.4734
2022-10-17,23599.2992
2022-10-17,23255.8778
2022-10-17,23423.5139
2022-10-17,23417.5497
2022-10-17,23468.538
2022-10-17,23891.7768
2022-10-17,24193.5385
2022-10-17,23904.4111
2022-10-17,24740.2385
2022-10-17,25488.5804
2022-10-17,25404.8677
2022-10-17,25242.644
2022-10-17,24863.8594
2022-10-17,24557.5384
2022-10-18,23672.9834
2022-10-18,22789.3353
2022-10-18,22006.0619
2022-10-18,21411.4636
2022-10-18,21374.6672
2022-10-18,21582.226
2022-10-18,21894.806
2022-10-18,22465.0344
2022-10-18,22894.5968
2022-10-18,22680.7744
2022-10-18,22152.1639
2022-10-18,22189.3501
2022-10-18,22080.6673
2022-10-18,22069.1732
2022-10-18,22455.6518
2022-10-18,22920.2907
2022-10-18,23190.8582
2022-10-18,23022.8294
2022-10-18,23207.6391
2022-10-18,23549.4
2022-10-18,23682.9948
2022-10-18,23204.1638
2022-10-18,22733.259
2022-10-18,22316.6023
2022-10-19,21589.0974
2022-10-19,20809.3407
2022-10-19,19864.5477
2022-10-19,19413.1481
2022-10-19,19664.211
2022-10-19,19704.4766
2022-10-19,20435.0722
2022-10-19,21731.1019
2022-10-19,22272.7673
2022-10-19,21933.3933
2022-10-19,21332.65
2022-10-19,20978.2357
2022-10-19,20886.4174
2022-10-19,21355.8282
2022-10-19,21944.9536
2022-10-19,22436.2163
2022-10-19,22590.7003
2022-10-19,21803.2102
2022-10-19,22242.2988
2022-10-19,23538.5522
2022-10-19,23398.0721
2022-10-19,23504.013
2022-10-19,23455.6935
2022-10-19,22533.7422
2022-10-20,21085.4888
2022-10-20,20800.9146
2022-10-20,20296.8453
2022-10-20,19828.5717
2022-10-20,19852.5979
2022-10-20,20303.1253
2022-10-20,21671.0004
2022-10-20,22755.6313
2022-10-20,22529.5589
2022-10-20,21016.0286
2022-10-20,20230.8569
2022-10-20,20065.2378
2022-10-20,19979.6224
2022-10-20,20135.8372
2022-10-20,20412.8116
2022-10-20,20705.7983
2022-10-20,21304.0646
2022-10-20,22280.8788
2022-10-20,23113.2458
2022-10-20,24231.7619
2022-10-20,24132.7841
2022-10-20,23644.3739
2022-10-20,22942.6364
2022-10-20,22178.6268
2022-10-21,21663.0739
2022-10-21,21250.1125
2022-10-21,20762.6302
2022-10-21,20154.9521
2022-10-21,20272.9866
2022-10-21,20629.2859
2022-10-21,21180.1078
2022-10-21,22060.9418
2022-10-21,21920.3821
2022-10-21,21073.8796
2022-10-21,20527.8925
2022-10-21,20705.2136
2022-10-21,21080.083
2022-10-21,21199.5331
2022-10-21,21637.1984
2022-10-21,22202.3175
2022-10-21,22707.9778
2022-10-21,22681.2762
2022-10-21,23052.7178
2022-10-21,23910.5318
2022-10-21,23900.2717
2022-10-21,23390.7265
2022-10-21,23160.462
2022-10-21,21989.1567
2022-10-22,21330.9536
2022-10-22,20773.4166
2022-10-22,20075.8823
2022-10-22,19673.5565
2022-10-22,19548.4132
2022-10-22,19525.7335
2022-10-22,19720.8997
2022-10-22,20385.0656
2022-10-22,20546.1194
2022-10-22,19962.0746
2022-10-22,19326.58
2022-10-22,19551.6354
2022-10-22,19871.665
2022-10-22,20202.347
2022-10-22,20547.6598
2022-10-22,21081.5775
2022-10-22,21532.3498
2022-10-22,21929.7686
2022-10-22,23077.6877
2022-10-22,23584.6685
2022-10-22,23928.2531
2022-10-22,24331.309
2022-10-22,23856.9061
2022-10-22,23301.739
2022-10-23,21825.1701
2022-10-23,21124.8325
2022-10-23,20275.3758
2022-10-23,19252.4236
2022-10-23,18904.708
2022-10-23,18794.6762
2022-10-23,18524.5744
2022-10-23,18507.0454
2022-10-23,17889.4671
2022-10-23,17607.1696
2022-10-23,17902.3033
2022-10-23,17723.2294
2022-10-23,17817.6702
2022-10-23,18197.906
2022-10-23,18342.9848
2022-10-23,18687.5527
2022-10-23,18887.6781
2022-10-23,19176.6921
2022-10-23,19770.4567
2022-10-23,20933.398
2022-10-23,22166.1829
2022-10-23,22152.1161
2022-10-23,22346.5545
2022-10-23,21830.9486
2022-10-24,21015.0354
2022-10-24,20658.2882
2022-10-24,20275.9961
2022-10-24,20084.2179
2022-10-24,20042.8794
2022-10-24,20419.8151
2022-10-24,21506.0842
2022-10-24,22544.5505
2022-10-24,22701.3821
2022-10-24,21929.8024
2022-10-24,21575.2572
2022-10-24,21319.3183
2022-10-24,21304.6408
2022-10-24,21376.569
2022-10-24,21373.5852
2022-10-24,21805.7636
2022-10-24,22006.44
2022-10-24,22082.8848
2022-10-24,22994.9323
2022-10-24,24303.6499
2022-10-24,24689.7222
2022-10-24,24629.2031
2022-10-24,24621.2781
2022-10-24,24297.9384
2022-10-25,23694.0465
2022-10-25,22559.546
2022-10-25,22208.6312
2022-10-25,21583.2457
2022-10-25,21335.15
2022-10-25,21266.2182
2022-10-25,22136.5138
2022-10-25,22842.5528
2022-10-25,22490.3046
2022-10-25,21743.8447
2022-10-25,21337.6277
2022-10-25,21607.6551
2022-10-25,21768.8233
2022-10-25,21548.3882
2022-10-25,21891.0817
2022-10-25,22052.2087
2022-10-25,22260.3678
2022-10-25,22576.5555
2022-10-25,23164.7465
2022-10-25,24479.6623
2022-10-25,24523.1428
2022-10-25,24087.06
2022-10-25,23985.7706
2022-10-25,23813.9792
2022-10-26,23419.4573
2022-10-26,23264.3139
2022-10-26,22406.953
2022-10-26,22457.8964
2022-10-26,22233.6615
2022-10-26,22138.896
2022-10-26,23207.5793
2022-10-26,24188.0085
2022-10-26,23883.7834
2022-10-26,22301.2537
2022-10-26,21214.4871
2022-10-26,20912.6045
2022-10-26,20415.2361
2022-10-26,20418.5855
2022-10-26,20574.8438
2022-10-26,20965.7805
2022-10-26,20985.0504
2022-10-26,21332.8221
2022-10-26,22358.036
2022-10-26,24134.8129
2022-10-26,24457.1621
2022-10-26,23804.481
2022-10-26,23377.2594
2022-10-26,23106.3585
2022-10-27,22386.0553
2022-10-27,22119.2361
2022-10-27,21816.3997
2022-10-27,21106.5665
2022-10-27,21096.2802
2022-10-27,21566.1943
2022-10-27,22235.4305
2022-10-27,23146.5508
2022-10-27,22846.8807
2022-10-27,21282.0576
2022-10-27,21202.3025
2022-10-27,21213.9814
2022-10-27,21120.7776
2022-10-27,21374.8977
2022-10-27,21864.3583
2022-10-27,22235.0541
2022-10-27,22712.1954
2022-10-27,22830.5923
2022-10-27,23447.294
2022-10-27,23932.3004
2022-10-27,24153.4865
2022-10-27,23829.5465
2022-10-27,23614.2221
2022-10-27,23636.5702
2022-10-28,22855.9645
2022-10-28,22712.1483
2022-10-28,21941.5012
2022-10-28,21870.6198
